	TCGA-BH-A0C7-01	TCGA-C8-A138-01	TCGA-E2-A14Y-01	TCGA-BH-A0EE-01	TCGA-A8-A08G-01	TCGA-A8-A09I-01	TCGA-A8-A07I-01	TCGA-E2-A14V-01	TCGA-E2-A1B1-01	TCGA-E2-A15E-01	TCGA-C8-A26W-01	TCGA-D8-A1JB-01	TCGA-A8-A06X-01	TCGA-AN-A0FT-01	TCGA-A8-A097-01	TCGA-AR-A255-01	TCGA-E2-A1LB-01	TCGA-D8-A1XT-01	TCGA-AR-A1AX-01	TCGA-B6-A1KN-01	TCGA-AQ-A1H2-01	TCGA-A8-A099-01	TCGA-D8-A140-01	TCGA-EW-A1IW-01	TCGA-BH-A0C0-01	TCGA-D8-A1X5-01	TCGA-BH-A0DD-01	TCGA-BH-A18M-01	TCGA-C8-A1HF-01	TCGA-E2-A14W-01	TCGA-E2-A15H-01	TCGA-BH-A1FU-01	TCGA-A8-A08H-01	TCGA-EW-A1J3-01	TCGA-A8-A08S-01	TCGA-AN-A0FD-01	TCGA-C8-A132-01	TCGA-AO-A0JM-01	TCGA-AR-A1AT-01	TCGA-BH-A0B4-01	TCGA-BH-A18U-01	TCGA-A7-A26H-01	TCGA-BH-A18R-01	TCGA-C8-A135-01	TCGA-BH-A0B7-01	TCGA-BH-A0AW-01	TCGA-AO-A0JE-01	TCGA-A2-A0CX-01	TCGA-A2-A04W-01	TCGA-A1-A0SM-01	TCGA-AR-A0TQ-01	TCGA-A8-A0A7-01	TCGA-A8-A076-01	TCGA-C8-A12P-01	TCGA-C8-A1HL-01	TCGA-B6-A0I9-01	TCGA-D8-A27W-01	TCGA-A8-A08B-01	TCGA-B6-A0RH-01	TCGA-AN-A0FV-01	TCGA-D8-A1XY-01	TCGA-A2-A1G1-01	TCGA-A2-A0YG-01	TCGA-C8-A12Q-01	TCGA-AR-A254-01	TCGA-A1-A0SN-01	TCGA-A8-A08P-01	TCGA-AN-A04C-01	TCGA-AR-A250-01	TCGA-C8-A12L-01	TCGA-AO-A12D-01	TCGA-AO-A12C-01	TCGA-E2-A14P-01	TCGA-BH-A1EN-01	TCGA-EW-A1PD-01	TCGA-D8-A1XJ-01	TCGA-A2-A0SY-01	TCGA-E9-A22D-01	TCGA-E2-A1B0-01	TCGA-D8-A1JA-01	TCGA-C8-A12T-01	TCGA-C8-A278-01	TCGA-C8-A137-01	TCGA-A2-A0EY-01	TCGA-BH-A0DZ-01	TCGA-AN-A0AJ-01	TCGA-D8-A27N-01	TCGA-AQ-A0Y5-01	TCGA-D8-A1J9-01	TCGA-C8-A1HK-01	TCGA-E9-A1N6-01	TCGA-A2-A04X-01	TCGA-A2-A0T1-01	TCGA-D8-A1XS-01	TCGA-A8-A08X-01	TCGA-AQ-A04H-01	TCGA-EW-A1OZ-01	TCGA-A8-A09N-01	TCGA-A2-A0EQ-01	TCGA-E2-A152-01	TCGA-AR-A0TX-01	TCGA-AR-A24U-01	TCGA-C8-A12Z-01	TCGA-B6-A1KF-01	TCGA-A2-A0D1-01	TCGA-AQ-A04L-01	TCGA-A8-A09G-01	TCGA-BH-A1F2-01	TCGA-A8-A07P-01	TCGA-A8-A07B-01
AIM2	4.430179919520026	29.27384469521907	244.57161454726776	1388.1628313064155	36.84419200781259	56.88028016390965	433.13502189217184	4.285353622633059	52.63117661874871	4.049008128448462	31.446703353280924	76.81627412371822	44.69612734992203	4.151526518039303	15.760578033596762	36.32317983323097	4.49454493371849	67.73628618368795	136.4725723673759	21.56476736775024	23.083947958577074	12.510414198780513	31.40175383521577	16.951095688487758	157.57263331634036	24.866267801778154	15.760578033596762	4.407643332112503	80.1770495568555	0.9582975645230809	4.02456952457411	41.13654150589579	24.054537480209373	7.693878900208466	14.189473935208305	8.938306254275517	40.93258892346761	20.690629228800017	73.59463668061183	14.736033184419977	32.01386173764348	15.667894864131544	5.050271989135847	11.518588507784184	41.45904449910916	97.36001160243279	88.82219046650081	13.320401134847558	2.701217712151409	5.364291870039349	21.61173830212367	215.9171033462063	16.448123722644123	27.502172819413794	5.680703355426956	18.807844653399126	26.265411042395712	39.75767921044799	163.39242355064655	9.981475450039284	13.221482898665124	833.0557445839008	4.267067688236972	15.223351676640462	61.90051830689605	18.60296531047482	115.4042562304938	19.154079679158393	31.74039903150183	13.054887491813789	342.2224234445659	3.7998855294928617	31.649749095950646	0.6351239467557799	1.0125156469955638	9.966262439837628	33.4396839930815	224.5025597765067	20.79612855424782	39.81422053371342	8.890202087367612	42.20121552392786	2.6553258009176024	19.028743338463908	51.70982510512467	86.1241034559663	30.778959853985153	12.00504963174912	36.634920009310875	14.001137543313757	24.705407896225086	75.6917773657228	59.92658614384199	18.698310613518657	106.33672760843923	5.584162762229664	27.581307275288328	14.40151108962802	100.33579083152273	6.330949157402809	56.16261455057669	69.52192741610307	0.49174402669146566	0.9470635867137791	2.826432632367497	4.133703590251616	38.86359729822317	5.19884744767337	11.406291301552077	10.991996814044377
ALOX15	183.6948719182884	172.04458662760007	2.116658318641999	2.008407502777375	30.472066368839947	20.82636535806968	1.7644644130571652	11.861615851890424	2.314979617951969	124.01869170716512	32.01386173764348	21.100391170301712	211.60032616726892	27.403562792623937	321.24183641724375	94.93597451235502	14.380174854220183	19.30833417631687	41.57692931458198	56.24191371408675	155.49795554458478	6.387058485835158	69.86493340699425	63.93840298117634	17.36643862168003	225.12865317925517	20.66058046483935	5.878051889944052	2.9696174987432746	43.139549498465925	112.29968186618176	67.11969167701503	3.5630548634736945	2.6756515339162	41.28282898106448	1.411615655381521	18.146383411691424	0.5446714381851734	5.703897077343589	29.463293071920994	32.70755315055475	29.760349708440373	9.210630150631623	6.911767331047452	14.295125081499874	7.357086102913854	10.142491845352282	10.89266387544812	1.6207868077167262	1.5775492609700308	22.441613993781406	1.570412674938746	6.878931543164406	2.6756515339162	2.58010028371189	21.346856519478365	51.782947111045225	5.298463812553626	27.860012108231988	31.491715227821757	0.0	1.6500140340904146	533.4829068399205	4.180171995417701	1.453769954507608	6.732848776519786	100.12528791851229	9.21771007356312	3.3109325801746836	61.33627318676745	116.29518651844495	2.110184143530233	35.631173139157916	0.317497295166536	22.62103049092533	49.808571579625784	2.786854524946856	4.126591696640772	59.04615657604293	0.0	0.0	26.246518647966237	3.7174263690448637	117.11103905968614	0.0	5.381961918472263	0.9930805256557356	2.8237812703749685	39.25231909875259	0.5001429676690079	28.020490525860577	1.4418930253382687	170.73020478492938	0.29226325466991	250.42773638742824	0.0	20.690629228800017	132.25076450356624	7.876555776542759	5.143241078808392	44.31761402286543	111.51706379670874	37.37247724131562	592.4571273750811	1.4132878394415256	0.41342957324635043	13.774116971670315	3.0558379191601164	4.147956989205082	0.0
ALOX5	247.48242426100404	423.3173910978517	56.640062710267486	71.9582894523815	277.7832359260431	426.86148296798893	397.3796103963743	271.8567644333934	1135.1991393974736	477.7073012487447	358.7871872529201	576.2290110184558	134.57994683953612	200.13216426690056	450.31784084847095	376.67461301320685	228.28529154325744	269.5966183837134	690.6987312822461	137.62080582731838	520.6722926677625	190.6061423094646	256.245138028489	427.7521216043143	456.9353097126943	422.72956983204125	148.4998265104791	341.5094540252447	353.096801026807	235.22207811937227	153.34340194441728	265.1323354048715	1127.3508386576498	332.83698822619124	547.3677814740249	174.46019903740205	453.14210823790074	187.3144634695345	496.9993330750905	430.4351767056137	427.45503625389654	471.1167963712669	187.18397905779725	293.0667788792408	441.33635194894185	628.036533988173	515.2764569060328	430.73432844805745	142.11191692363036	247.82713292322617	291.6434138659932	770.7554736938913	385.949101648954	297.3785467224473	165.68725626483567	296.7587306362498	280.5017342245252	88.32548890381865	147.57010104111615	242.36872991483355	245.9371352535393	726.0949675742348	133.27063392959306	792.4524733021914	821.5730526792022	489.802912508404	561.6133593993627	113.4838274281735	456.30091640461325	297.1717981359248	557.3399591246119	215.76679996480692	177.03289237887847	126.38044439297056	176.53996404881735	180.52192456697065	696.4761137359297	450.0051195530134	268.47357560561625	200.41118601051286	341.746945786481	886.7440650390395	79.11497335385563	334.69331563920565	805.2033680068639	472.7558671553803	678.8157610918076	307.90084344851545	393.53240747950497	99.49639919021726	282.26332239162184	282.65628105342097	729.6314269275539	330.5310077067327	657.025644784319	125.76388760742722	476.38188105565797	245.76603078160466	424.49548113594733	302.8046202000722	625.8602329089047	465.58625568621636	220.78223523842223	313.0825541769738	82.86517784693523	261.6504052063081	286.41668405084374	1191.6871925436992	267.1692485375482	167.42937920371304
AMPD1	1.563295848320386	3.5947934199881404	4.234312285820041	1.0041632101592652	0.5803016848737028	1.001386774925161	3.528395608442696	0.0	19.778217643678136	0.5060816649091691	11.969041918164946	17.063430476898098	0.4968192315938329	0.415194160326656	1.0863771870597163	3.1039125813485615	0.8985526396991712	0.2646165453926659	14.746944352540801	3.7899148184757143	0.0	0.26619534780332677	54.947431706263885	1.6390158215457884	6.397306224909596	8.292069855405778	0.3501315658682733	8.081936817168518	6.531827716329651	0.0	12.880618994433087	7.362880801641317	2.226567036888505	0.3345006424346779	0.3226212627903837	4.234312285820041	11.579476674245308	58.838412656093126	2.592529491535737	0.0	1.4066060519990047	5.484520959082473	9.512253017194967	2.3035106597428796	7.864258782919409	10.188928661907692	15.415650325394246	2.0188519370411195	3.7832791871044966	0.6312749866780194	12.041157318442007	44.7595195635741	3.29006646727177	8.408730002327719	1.5491212546385245	3.5064769139891165	13.251086409706897	0.0	6.190041012888239	0.0	0.0	17.315586569578958	4.921653192000197	7.162437273987662	4.070050088137698	0.6413694426177603	0.8042509320008997	2.127478572514374	3.3109325801746836	1.9793549262454047	37.96211259721555	8.862818603710453	2.0021581950287417	0.0	0.0	0.30197342365557844	5.224681412443348	6.443597261624125	7.609920998270379	0.0	0.44452983368351573	36.87043269608226	6.37171348958963	3.293041145573813	0.0	1.1961856275740996	2.647732662079076	0.0	0.261639732162972	3.0	0.0	4.684368172725438	10.487556084987482	0.5844696218499383	87.09571850180464	0.0	0.68973850509134	0.0	14.095012014325766	0.791539683103522	5.07548675925812	29.127310865318606	0.9834334614765863	1.4199881784385853	1.4132878394415256	0.0	9.79282027471759	0.30567876903049784	1.3817136987299365	0.0
ANGPT4	2.344985599656251	1.0279189595800582	0.0	0.3346856563301195	2.0314331330207964	0.0	0.0	1.3181919038089118	7.784742510296397	0.0	0.5566018749667963	1.3472963565627047	0.4968192315938329	1.661058082161372	0.5433871507966042	0.31039340385836334	0.44934394231960595	0.2646165453926659	1.1346506760799202	1.749177391144058	1.254800824290843	1.0647970709664838	0.7848464935315185	0.2733243858969636	0.0	0.8726742942611458	0.0	2.939465771582203	0.8909352986061496	0.0	0.8047512459345487	5.19884744767337	0.44553145255951576	0.3345006424346779	0.9676859778874651	0.9407307801104186	0.38606988565041456	0.0	0.5184506275370822	10.251145599304953	0.0	1.8284271247461903	0.2971991647736325	1.8441548211745493	1.4300735838100316	1.6982050686793975	1.2176012872061386	0.8072548974080096	0.5402878629099934	0.6312749866780194	0.27367747532649944	1.1779940306722128	2.3916798585325907	1.5280061969056136	1.0321402859874036	0.0	1.472550521841903	0.0	0.6877485740222677	1.1524802495675939	0.33052904108068626	0.5498192834820246	0.3281333440918479	2.0908421985919494	0.0	1.283109414253547	0.0	0.0	0.5518617085497122	0.791539683103522	0.48061854108680135	2.5332602059258607	0.0	0.317497295166536	3.039005190386743	0.0	0.6968981793164302	0.0	1.4845765635688792	0.0	0.0	0.33228247510731923	0.5311334179132552	1.0979786551498916	0.0	0.2990887545737726	0.9930805256557356	0.353035788637891	0.261639732162972	0.0	0.47508695243555255	0.360465149396088	0.37449341964620264	0.8768326287998203	1.2007572187322744	0.5876578099957728	0.0	0.43644225731587194	0.829056955173181	0.0	2.0314331330207964	2.3172781832577667	0.49174402669146566	0.0	1.4132878394415256	0.8269029548641182	0.6121656629859353	1.2222174573101872	0.3454604655025699	0.0
ANKRD55	4.950455049738021	10.785981486531838	1.0590801668679943	2.008407502777375	2.901421846110567	2.403454918026162	1.7644644130571652	1.3181919038089118	8.208715930622104	0.0	6.402435424302817	6.7382106369114565	0.4968192315938329	2.9068341158489095	0.5433871507966042	2.4822022531844965	1.797232165476923	1.5882913089657067	19.663317604837356	5.2462919408591295	0.5018076023574238	1.3310823962691192	5.493516647818228	6.5579763279776495	10.503492262775655	0.8726742942611458	2.4509653781706238	1.1023458181754133	5.050271989135847	3.3529697666832146	2.0125809332676248	8.227884840480183	5.346670745529145	5.685335671374829	0.6452422203585368	5.643760192727152	5.7927699715747165	7.078010380773485	9.852834619581374	3.8433323358022147	0.7034977005174843	3.132457550736529	3.2693013521598395	2.765913858164825	8.221490774390915	9.622121267059502	3.2456928357991783	1.6153426970735172	2.701217712151409	0.9470635867137791	3.5567335088884597	4.712015918740257	1.1961856275740996	1.9099613672695144	4.645103373634769	0.6372787903386568	2.453358234297647	0.0	2.7502843858284387	0.0	0.6609400481817882	3.025031293991127	0.6563413226690913	2.0908421985919494	2.033535090748884	1.283109414253547	3.617141670067353	2.4822022531844965	0.27588650362830824	1.9793549262454047	3.8433323358022147	1.6888699883052518	6.007986520537005	1.5882913089657067	2.0251359945679237	0.603917570673927	3.8332713735597705	10.313708498984761	1.2989896960693534	0.5416764284744915	0.8888393467101352	2.991690875996202	0.0	5.489017244616342	0.0	3.29006646727177	1.985556766593906	0.353035788637891	1.046274939468864	3.5002339387552377	0.47508695243555255	7.207825162697123	8.613088396214806	1.1689548176861266	3.604357965311052	2.939465771582203	3.447516630068428	0.0	17.404670293609684	0.0	9.815286664225006	3.9725986756157585	0.0	1.893869771741052	1.4132878394415256	0.0	4.285353622633059	1.834314793016433	3.4567746032773297	0.0
APOBEC3A	13.241211732039941	24.14152053336257	87.89312868896708	124.27893125087174	62.075157564119735	197.77603200026613	40.126602799019935	8.606427419881667	98.73306619654396	1.6500140340904146	27.266081647406896	5.0001559571432725	42.56205172798315	13.28075154356763	16.569485020592793	36.58278307883692	9.725700732642684	120.93766374962397	39.168703721044565	34.09029083481259	31.111095952304083	5.588728138140586	13.430006054115998	14.115952655955299	433.43604567341885	11.45799505698659	61.987777410163226	23.50492795351013	19.336507028890665	3.3529697666832146	0.0	14.725129576724019	39.64483144124126	15.358856489758757	40.32663520967471	17.404670293609684	3.860147167620064	3.2693013521598395	41.488485068238006	21.784803129553143	62.25028169604687	23.234661054031616	15.167223143788217	2.765913858164825	16.43603379541325	54.33038280370337	181.78450939968812	27.051383082113116	12.967481458140204	3.2486367459814893	40.729623528273905	57.000764049109385	24.848344883507462	49.667895415761365	21.16175148977479	6.170133596555239	20.585640549435173	74.21768501886531	131.33033423973936	6.770459964333067	26.876934148552202	8.95209322638775	15.100125175964504	6.325869491345011	17.151287758975258	12.389219882934267	224.65892042423548	11.34624140047148	30.625140848023452	8.324329585076478	42.29114339360878	2.955883665523726	21.100391170301712	3.806544198107403	9.105018094766391	18.987138010454036	9.056106996174627	106.48563109684991	25.611907147997	20.615585352570204	12.81343293719059	34.555479316962995	0.7488420555840725	15.370199515750915	12.708511276297115	142.907702243663	54.67663057335363	1.7644644130571652	45.013969051102634	13.682238116981845	23.743882798570137	239.3511673127557	29.952842547645826	4.803808831336713	33.63118862482287	13.938879118645012	57.12149873417664	11.781630663186368	99.49639919021726	56.60012350678477	27.305293930609306	68.59925701471253	0.49174402669146566	12.986857926565971	14.126433868011896	6.37682494330105	42.86504975935051	15.189651216430853	24.527847673889045	13.39005299436403
APOBEC3G	127.08875359521036	824.4288194487989	105.89125368683129	429.2406411434405	190.87194902471003	498.728261517427	224.81538949047717	120.93766374962397	465.58625568621636	153.87924342006949	495.2763862707533	624.5580680568322	221.5522073830454	379.03803408103664	197.22567113042447	310.913027500849	65.16516711986968	238.68569534323007	777.741121659397	123.24121213050202	328.4692473091251	230.8422996525627	391.6227608763118	179.2680610447463	730.1380375987525	130.87250606336946	317.68780425783575	257.85493269793386	600.7414801509221	23.48794831716268	63.983430455643514	219.09766047820966	409.71675717247314	205.0713312310072	302.1735326345299	248.8641307587135	587.5413621937548	167.7799826550229	403.7816277012192	208.23784409300043	169.89898282187633	192.7429495001061	176.53996404881735	334.92608117554227	471.4441562387448	580.646983570783	565.1340944999774	193.28086438067896	73.4912982017367	94.07538692229308	562.7844982261571	992.2409961899361	220.93601625975973	206.7925327301833	93.41865325330171	121.700728127101	216.67018497643414	204.92854296113043	250.77653095071958	120.60004900798542	126.55715364196709	305.34213458706296	104.63909228962012	186.53291195025125	313.95458425629283	375.3679581155947	463.32784841376923	116.7024059074122	367.36699648277	117.11103905968614	447.51113731436817	99.21814992083749	174.5818609395965	46.04599476444931	85.76251691520007	51.0201985269965	264.7636532590227	1923.1425903902964	176.0484005134035	91.28344777345436	120.43159233797806	543.5799285213106	39.30815935831676	162.8236689720714	615.9458252773306	299.4539336400262	292.2525818828177	92.50684022692329	135.23938335403005	154.5247093638421	139.6533398498406	499.4215124023325	686.8737539693041	145.52469255663166	382.4779992125907	147.46715577669556	134.48600254401705	120.01147094409517	926.3691986102514	394.07972481508716	430.73432844805745	393.25903320886846	41.31214736456238	12.784738555392275	69.66872621843793	91.3474359591442	267.1692485375482	49.52760874883551	104.71234111177216	69.3266699249203
APOL3	810.2484463871682	1167.1420450492653	219.70874752450464	2400.9659760268887	590.4039216914351	1023.0	1322.3692985727914	323.708198227422	1427.2175143428155	436.7611150806898	936.7112948921608	1111.816499226683	894.7795992635617	391.8950005762271	769.6863346744664	815.8911255644495	158.5649528672124	609.1414781819117	2319.146197085795	505.3531091870369	478.37139068645985	793.0026432993325	787.5180664177369	384.3431673372332	1794.2885172552405	387.0234410266618	998.456523034854	774.5091537290117	1167.1420450492653	65.62538225178312	490.82457034418013	489.802912508404	1127.3508386576498	304.2822713166416	859.481282286881	1037.2945073049896	754.8729757096111	934.1150080122793	1498.2237526483211	792.4524733021914	583.4760100489084	524.6650474086396	583.4760100489084	377.46078240610353	834.7919192585238	912.3348038861755	1733.1343997184554	1127.3508386576498	684.493891572962	216.5193597794944	1208.3364853038393	1844.7609474269798	267.3551937323337	384.0761603555041	414.5850654603666	1378.5671827104666	548.1285078107869	2739.0756322019574	2451.4363870595657	1010.3032821200621	386.2174073046946	1313.2281191044133	428.94252438739966	459.80098805427787	659.3101443358139	550.799370262359	1183.448700319015	235.5497785463868	755.3970885542705	348.2218457291149	1709.2600589893007	208.52811048724587	550.4170246108412	157.7926141075698	339.851612988511	573.8333681016875	884.2861248592534	4671.568180197061	368.64587405375886	166.84665781960283	471.4441562387448	814.759458596437	185.8840973637788	458.20673774695155	942.5793266674726	1066.4849391013088	773.971798000424	380.0931853226341	551.947998634436	231.00305619643754	220.01492699504934	2935.7403479364134	2104.577116991623	431.0336876185694	769.1523207110082	392.44004640973094	311.99591108916934	728.1137001457006	1572.7601856389238	919.3252496496946	1447.1546878700494	645.721158065049	859.481282286881	232.94085125872655	307.0455746558729	124.88826547535979	1896.6523507514803	270.9127517428153	444.1044147660911	223.10018040173156
APOL6	1733.1343997184554	2956.166992430071	3491.3925166815498	5672.40838138235	1832.0113452604874	3928.1458327562814	3039.304272648293	1009.602542987102	3257.5174374601465	1242.3355616205274	2956.166992430071	3060.451261204354	3325.985815475139	638.5884163345288	1594.7290591447043	3349.1268318526736	949.8012567620898	2468.4944311106765	6561.3644372141825	2178.830133664481	2303.1197766426817	2720.148547269656	2739.0756322019574	1331.5740599725407	4607.239553285363	1605.8282324925458	3491.3925166815498	2047.0	4903.8727741191315	510.6452316111119	830.1701309207332	1583.7065533874081	2271.398278794947	2004.852769458027	4210.154233983246	1832.0113452604874	1832.0113452604874	1519.1521363241466	3325.985815475139	1359.574273634828	1540.3726693489327	2555.5809641505016	979.2459731919855	573.8333681016875	1819.349811029136	1757.342013824519	3742.0536201396226	2645.738597145583	1331.5740599725407	844.6987288941773	1721.1558584396073	4358.660267328962	2004.852769458027	1529.725630602177	783.1576945123242	4704.068462067853	1583.7065533874081	6699.253663705347	5006.934577426709	589.9941337686215	2976.7357154719944	4869.992343051145	1857.5992300895448	1844.7609474269798	3768.0886169594905	1628.2587187300733	3280.1822186070913	520.6722926677625	2664.1481199450814	2209.259428361066	5831.909601165605	779.9032464672174	1081.3864735348536	577.8316503677909	1030.12248325808	2104.577116991623	1745.1962583407749	5076.84273895009	2119.222564027142	2047.0	902.2615579619081	3982.994664600724	1208.3364853038393	867.8720913468377	1857.5992300895448	1990.997332300362	2287.2040587719066	1745.1962583407749	2032.8534306550498	1350.1761006314441	1073.9098840300212	6294.040742555695	4358.660267328962	1233.7472155553382	2956.166992430071	661.6025750952209	999.843024804665	2502.9672887133547	3419.5201179786013	6121.902522408708	5995.8950105932845	7911.950406552331	1990.997332300362	1000.5369968100755	314.17296981629875	909.174905514568	8538.87951281047	2434.4961715255727	835.3714468966634	739.830661565709
AQP9	5.993428963282986	15.92401541789484	151.429676718716	33.46356403817755	47.874159934742444	310.26509649487286	360.78781283397893	58.67273513195728	367.36699648277	20.750851870507827	2.5039932602685036	4.490737725019642	51.16462927376803	30.29803115031486	97.01971181404052	118.26277495101093	4.942211682643316	379.3015476891721	6.428134818453833	59.75789574083322	9.281650699754984	3.727246187737462	24.3339477078807	28.691951247081036	181.78450939968812	182.80089735979976	80.1770495568555	18.359905427508686	76.3323419769563	8.626424207996019	30.977826975694473	38.124488886146196	2209.259428361066	43.139549498465925	41.932551196232346	16.460222032878963	3.860147167620064	161.80486486317747	48.21410660064861	39.72943792883017	258.214030681726	179.64330795631273	7.426888287638688	18.890394702463034	107.91055737683722	174.82543787899158	94.53781653100495	126.29218159017152	98.87142146223407	6.626388362305272	123.15512452374209	155.49795554458478	347.01362992812506	90.58249728146642	32.01386173764348	124.27893125087174	45.14172388672718	102.46507120711254	47.10116729809798	105.96537074199729	117.2748892731934	522.1206823497225	43.32350297954958	152.80941433943687	1022.2904632222238	33.34432916459052	797.971371697873	25.172865873848995	164.76550385336634	149.9576438094356	93.68080059192562	32.08258355993486	48.86653309827198	29.210957412807993	141.41921543485876	130.4162618521598	27.880023278797765	41.51794605108837	357.791026964671	184.46459578302452	58.67273513195728	313.0825541769738	19.648999847228467	32.197437970099564	88.13993476281823	243.72200130399793	206.9366134671963	119.34229792116818	98.38801600013306	11.501246082757076	148.70722099864926	65.25695512584815	169.66223066767344	127.44438380921633	133.9237021812145	6.170133596555239	428.6446141985492	14.83450650264331	47.268162453970525	37.98912843760613	105.22650695551775	624.9918221783387	89.50966799187809	5.680703355426956	54.1389542215691	64.48079806300362	7.956903109233917	109.12513671826424	20.73578055278312	24.510159249297157
ARHGAP22	17.455769680960366	121.19148980988375	20.112126572366314	26.780487283233377	80.40243243158874	34.0416790653944	53.34215977259772	39.5604007051016	68.4065541659561	34.40791529895271	43.41576700849894	66.93108537278687	61.12060606525101	58.96297259983526	112.45685749694306	63.311284507122295	31.89964245299413	86.24496686608049	122.46856762676966	16.327600728414797	43.139549498465925	13.31047842852169	33.75141940231341	56.28160453939023	113.32522910115338	99.07931432045994	39.92753860087773	33.05984583850751	39.78594007421638	36.426805249662316	41.84336822331015	48.07784510953898	351.38287400721856	17.391917568554838	43.879976020556825	74.79338315863248	102.3217375366099	86.06373455398112	68.93777530246092	30.10339161540327	26.722779404802797	62.64609079508576	25.263731481935945	59.004550173255026	90.77313587301292	50.948133182545824	88.82219046650081	59.71579616898903	41.049012068779874	73.85361049932463	55.2975408590359	93.02679252981176	74.74086539216452	79.84014475813117	29.421091239354176	26.133438868260722	35.58042673324915	75.10925536017415	68.4065541659561	51.454694888801065	69.3754335561313	44.79124864073321	18.37332934320886	39.70121621579437	34.877314496912284	76.65462785591633	78.83779660249893	36.16827942162311	71.75628628710488	20.97817973487396	51.89282036186954	82.74899657312065	45.23777273355284	15.877157073088984	49.63278727586882	44.38048114174266	81.53876804197674	94.86949980314762	30.08183985733227	7.310872826381315	86.6693107177962	27.90004832485831	39.30815935831676	59.631684518353154	77.95725886780778	36.47872579900191	115.16245188059662	76.97825687521225	45.269833425463915	18.508081505220858	72.21158228504368	38.20593062094961	101.5369443314716	54.63805184576135	61.85693409685706	32.61422540834412	66.88401544756589	30.10339161540327	56.80009664971662	149.64406236400225	63.2667227672943	43.354236340813266	32.45152320656528	134.01725658471196	39.5604007051016	38.451274414841826	47.134520044437984	24.457167480157395	38.69815352689245	27.90004832485831
